-0.5032076902791496, 0.5070780728301483, -0.03677859575816666, 0.08214216270623366
-0.5392210904153324, 0.7295551796647831, -0.0031296188403180697, 0.08994556957357225
-0.519032219492581, 0.8778740645481926, 0.06957297097074049, 0.057092921718059776
-0.3398933573840518, 0.9273976862001954, 0.08991924329012667, 0.003811782539837336
-0.08294177175754677, 0.8853525476441166, 0.0826989433838371, -0.035508939201233616
0.16592012139699702, 0.7456780814636971, 0.07533323772820037, -0.04924330709229883
0.3494092676319122, 0.5678067274428549, 0.04726248143304786, -0.07659149984685511
0.41738733227818403, 0.3500503783414217, 0.0013675440553933174, -0.08998960952941489
0.39275855665955217, 0.07430418972801577, -0.008256212794929902, -0.08962050518873922
0.3018334304258389, -0.21661619219601957, -0.03802531730224718, -0.08157251524909245
0.1924453932695234, -0.4868542002264338, -0.028124217116391334, -0.08549285590966113
0.12012605415109248, -0.8005731508580679, -0.006053659907164232, -0.08979617587474642
0.05939124661094578, -0.8999308210259384, -0.0834238770236595, -0.03377064912525869
-0.15354632062275628, -0.9283537057920996, -0.08998045660929266, 0.001875480840531577
-0.4560888405817129, -0.9199980578760242, -0.08904283964847239, 0.013090939895073742
-0.513169428025892, -0.853468741548229, -0.030608364645708562, 0.0846352645988381
-0.5402768987844293, -0.6398747682155985, -0.004186890979122443, 0.08990255804997399
-0.518171091964968, -0.34862518018891986, 0.012943375440406265, 0.08906440945859735
-0.4465804543753033, -0.036424534691207655, 0.008981234414768146, 0.08955075336582594
-0.4234679548893437, 0.28987532173649205, 0.009765301583003873, 0.08946864749728244
-0.3345753797817212, 0.5919954347985505, 0.029305462915121712, 0.08509518108171829
-0.20767163422446017, 0.8654209163585626, 0.047901366786193895, 0.07619356311404868
-0.0705363024062154, 0.920937261210945, 0.08799035729182057, 0.018912879835121826
0.20257269908234043, 0.9292748161704427, 0.08991830547291307, -0.0038338415303570293
0.40006017200377914, 0.8749050669864941, 0.06924989238252961, -0.05748436661395919
0.5152719943501725, 0.7297086924098313, 0.027139905923280222, -0.0858104044185523
0.5193324481480937, 0.4227044519699136, -0.017094829082391738, -0.08836156867464391
0.5001829956888819, 0.08561926068549042, 0.0034980996235018493, -0.0899319926334564
0.5309156232277942, -0.1811203599205388, 0.011510914378421498, -0.08926084724095246
0.5306080651231632, -0.4350046772235686, -0.013732617343358804, -0.08894613662717948
0.4713001009440211, -0.7001712345609954, -0.033071358227363686, -0.08370355586829858
0.38369501508066906, -0.8011696469102099, -0.08629272340667007, -0.0255649347165201
